species_guess,image_url
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/211029426/medium.jpg
Golden-mantled Ground Squirrel,https://static.inaturalist.org/photos/211032305/medium.jpg
American Black Bear,https://inaturalist-open-data.s3.amazonaws.com/photos/211067003/medium.jpg
American Pika,https://inaturalist-open-data.s3.amazonaws.com/photos/211067275/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/211205441/medium.jpg
American Black Bear,https://static.inaturalist.org/photos/211233784/medium.jpg
Mountain Goat,https://inaturalist-open-data.s3.amazonaws.com/photos/211234674/medium.jpeg
Rocky Mountain Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/211237203/medium.jpeg
Rocky Mountain Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/211260124/medium.jpeg
Swainson's Thrush,https://inaturalist-open-data.s3.amazonaws.com/photos/211297835/medium.jpg
Barred Owl,https://inaturalist-open-data.s3.amazonaws.com/photos/211450942/medium.jpeg
Steller's Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/211513526/medium.jpg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/211550384/medium.jpg
Chipping Sparrow,https://inaturalist-open-data.s3.amazonaws.com/photos/211801708/medium.jpg
Brown Bear,https://static.inaturalist.org/photos/211571724/medium.jpeg
Bighorn Sheep,https://static.inaturalist.org/photos/211571423/medium.jpeg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/211575808/medium.jpeg
House Sparrow,https://static.inaturalist.org/photos/211658291/medium.jpg
Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/211821496/medium.jpeg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/211850656/medium.jpeg
Columbian Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/211959742/medium.jpg
Golden-mantled Ground Squirrel,https://static.inaturalist.org/photos/212101276/medium.jpg
Rocky Mountain Bighorn Sheep,https://static.inaturalist.org/photos/212101718/medium.jpg
Wapiti,https://static.inaturalist.org/photos/212102021/medium.jpg
Wood Frog,https://inaturalist-open-data.s3.amazonaws.com/photos/212169108/medium.jpg
American Black Bear,https://inaturalist-open-data.s3.amazonaws.com/photos/212170932/medium.jpg
Cervus canadensis,https://inaturalist-open-data.s3.amazonaws.com/photos/212171278/medium.jpg
Brown Bear,https://inaturalist-open-data.s3.amazonaws.com/photos/212354631/medium.jpg
Black-billed Magpie,https://static.inaturalist.org/photos/212376978/medium.jpg
American Robin,https://inaturalist-open-data.s3.amazonaws.com/photos/212400732/medium.jpeg
Pileated Woodpecker,https://inaturalist-open-data.s3.amazonaws.com/photos/212401046/medium.jpeg
Rufous Hummingbird,https://inaturalist-open-data.s3.amazonaws.com/photos/212401711/medium.jpeg
Red-winged Blackbird,https://inaturalist-open-data.s3.amazonaws.com/photos/212401721/medium.jpeg
American Robin,https://inaturalist-open-data.s3.amazonaws.com/photos/212401730/medium.jpeg
Willow Flycatcher,https://inaturalist-open-data.s3.amazonaws.com/photos/212401738/medium.jpeg
Varied Thrush,https://inaturalist-open-data.s3.amazonaws.com/photos/212402211/medium.jpeg
Ruby-crowned Kinglet,https://inaturalist-open-data.s3.amazonaws.com/photos/212402243/medium.jpeg
Red-winged Blackbird,https://inaturalist-open-data.s3.amazonaws.com/photos/212402267/medium.jpeg
Boreal Chickadee,https://inaturalist-open-data.s3.amazonaws.com/photos/212402292/medium.jpeg
Kinglets,https://inaturalist-open-data.s3.amazonaws.com/photos/212402306/medium.jpeg
Mosquitofishes,https://inaturalist-open-data.s3.amazonaws.com/photos/212402506/medium.jpeg
Mosquitofishes,https://inaturalist-open-data.s3.amazonaws.com/photos/212402600/medium.jpeg
Western Mosquitofish,https://inaturalist-open-data.s3.amazonaws.com/photos/212402618/medium.jpeg
Mosquitofishes,https://inaturalist-open-data.s3.amazonaws.com/photos/212402702/medium.jpeg
American Coot,https://inaturalist-open-data.s3.amazonaws.com/photos/212402948/medium.jpeg
Common Yellowthroat,https://inaturalist-open-data.s3.amazonaws.com/photos/212403027/medium.jpeg
Red-winged Blackbird,https://inaturalist-open-data.s3.amazonaws.com/photos/212403426/medium.jpeg
American Robin,https://inaturalist-open-data.s3.amazonaws.com/photos/212404639/medium.jpeg
White-crowned Sparrow,https://inaturalist-open-data.s3.amazonaws.com/photos/212404657/medium.jpeg
Columbian Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/212404785/medium.jpeg
Osprey,https://inaturalist-open-data.s3.amazonaws.com/photos/212405521/medium.jpeg
Hoary Marmot,https://inaturalist-open-data.s3.amazonaws.com/photos/246815137/medium.jpg
Hoary Marmot,https://inaturalist-open-data.s3.amazonaws.com/photos/212647064/medium.jpg
North American Porcupine,https://inaturalist-open-data.s3.amazonaws.com/photos/212647331/medium.jpg
Bull Trout,https://inaturalist-open-data.s3.amazonaws.com/photos/212648528/medium.jpeg
,https://inaturalist-open-data.s3.amazonaws.com/photos/212670951/medium.jpg
Canids,https://inaturalist-open-data.s3.amazonaws.com/photos/212670974/medium.jpg
Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/212670990/medium.jpg
American Black Bear,https://inaturalist-open-data.s3.amazonaws.com/photos/212671180/medium.jpg
Wapiti,https://static.inaturalist.org/photos/212758018/medium.jpeg
Canada Jay,https://static.inaturalist.org/photos/212758235/medium.jpeg
Golden-mantled Ground Squirrel,https://static.inaturalist.org/photos/212758428/medium.jpeg
White-crowned Sparrow,https://inaturalist-open-data.s3.amazonaws.com/photos/212832799/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/212861531/medium.jpg
Western Terrestrial Garter Snake,https://inaturalist-open-data.s3.amazonaws.com/photos/212872067/medium.jpg
Pine Siskin,https://static.inaturalist.org/photos/212908628/medium.jpg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/212933365/medium.jpg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/212933660/medium.jpg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/212933795/medium.jpg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/212933890/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/212934208/medium.jpg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/212934298/medium.jpg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/213070746/medium.jpg
pie d'Amérique,https://inaturalist-open-data.s3.amazonaws.com/photos/213071021/medium.jpg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/213174676/medium.jpg
Brown-headed Cowbird,https://inaturalist-open-data.s3.amazonaws.com/photos/213175067/medium.jpg
Hoary Marmot,https://inaturalist-open-data.s3.amazonaws.com/photos/213193182/medium.jpg
Hoary Marmot,https://static.inaturalist.org/photos/213230415/medium.jpg
Spruce Grouse,https://static.inaturalist.org/photos/213324752/medium.jpg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/213232089/medium.jpg
Steller's Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/213255323/medium.jpg
Columbian Ground Squirrel,https://static.inaturalist.org/photos/213331979/medium.jpg
Bighorn Sheep,https://static.inaturalist.org/photos/213333352/medium.jpg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/213363078/medium.jpeg
Northern Flicker,https://inaturalist-open-data.s3.amazonaws.com/photos/213371396/medium.jpg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/213371639/medium.jpg
Canada Goose,https://inaturalist-open-data.s3.amazonaws.com/photos/213372078/medium.jpg
Columbian Ground Squirrel,https://static.inaturalist.org/photos/213391335/medium.jpg
Clark's Nutcracker,https://inaturalist-open-data.s3.amazonaws.com/photos/213436967/medium.jpg
Spruce Grouse,https://static.inaturalist.org/photos/213539673/medium.jpg
Grizzly Bear,https://static.inaturalist.org/photos/213616784/medium.jpg
American Pika,https://static.inaturalist.org/photos/213617587/medium.jpg
American Black Bear,https://static.inaturalist.org/photos/213617749/medium.jpg
Osprey,https://static.inaturalist.org/photos/213757450/medium.jpg
Golden-mantled Ground Squirrel,https://static.inaturalist.org/photos/213762427/medium.jpg
Бурый медведь,https://static.inaturalist.org/photos/213849946/medium.jpeg
Columbian Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/213866384/medium.jpg
Columbian Ground Squirrel,https://static.inaturalist.org/photos/214147700/medium.jpeg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/214285298/medium.jpg
Wapiti,https://static.inaturalist.org/photos/214028794/medium.jpg
Callospermophilus lateralis tescorum,https://inaturalist-open-data.s3.amazonaws.com/photos/214111326/medium.jpg
Cassenoix d'Amérique,https://inaturalist-open-data.s3.amazonaws.com/photos/214112228/medium.jpg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/214112593/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/214113259/medium.jpg
Violet-green Swallow,https://static.inaturalist.org/photos/214182681/medium.jpeg
Western Toad,https://inaturalist-open-data.s3.amazonaws.com/photos/214275836/medium.jpg
American Robin,https://inaturalist-open-data.s3.amazonaws.com/photos/214277202/medium.jpg
American Marten,https://inaturalist-open-data.s3.amazonaws.com/photos/214372969/medium.jpeg
Казарка канадская,https://inaturalist-open-data.s3.amazonaws.com/photos/214374603/medium.jpg
Hermit Thrush,https://inaturalist-open-data.s3.amazonaws.com/photos/214431956/medium.jpg
Columbian Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/214434587/medium.jpeg
White-tailed Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/214465772/medium.jpg
Western Toad,https://inaturalist-open-data.s3.amazonaws.com/photos/214465953/medium.jpg
,https://inaturalist-open-data.s3.amazonaws.com/photos/214466031/medium.jpg
Canada Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/214466106/medium.jpg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/214466159/medium.jpg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/214466237/medium.jpg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/216267815/medium.jpg
American Black Bear,https://static.inaturalist.org/photos/214479364/medium.jpg
Dark-eyed Junco,https://inaturalist-open-data.s3.amazonaws.com/photos/214490290/medium.jpg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/214525690/medium.jpg
Hoary Marmot,https://static.inaturalist.org/photos/214659552/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/214716517/medium.jpg
Belted Kingfisher,https://inaturalist-open-data.s3.amazonaws.com/photos/214774666/medium.jpg
Moose,https://inaturalist-open-data.s3.amazonaws.com/photos/214774700/medium.jpg
Northern Flicker,https://inaturalist-open-data.s3.amazonaws.com/photos/214802774/medium.jpg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/214803149/medium.jpg
Grizzly Bear,https://inaturalist-open-data.s3.amazonaws.com/photos/214822901/medium.jpg
Common Raven,https://inaturalist-open-data.s3.amazonaws.com/photos/214880112/medium.jpg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/214880217/medium.jpg
pie d'Amérique,https://inaturalist-open-data.s3.amazonaws.com/photos/214924950/medium.jpg
House Sparrow,https://inaturalist-open-data.s3.amazonaws.com/photos/214952934/medium.jpg
House Sparrow,https://inaturalist-open-data.s3.amazonaws.com/photos/214953112/medium.jpg
marouette de Caroline,https://inaturalist-open-data.s3.amazonaws.com/photos/214197140/medium.jpeg
Bighorn Sheep,https://static.inaturalist.org/photos/215105508/medium.jpeg
Hoary Marmot,https://static.inaturalist.org/photos/215155873/medium.jpeg
Bighorn Sheep,https://static.inaturalist.org/photos/215253035/medium.jpeg
Columbian Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/215295304/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/215352268/medium.jpeg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/215354067/medium.jpeg
House Sparrow,https://inaturalist-open-data.s3.amazonaws.com/photos/215483920/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/215554267/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/215621571/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/215631158/medium.jpeg
ovce tlustorohá,https://static.inaturalist.org/photos/215653724/medium.jpg
Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/215716835/medium.jpg
Columbian Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/215720807/medium.jpg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/215721144/medium.jpg
Golden-mantled Ground Squirrel,https://static.inaturalist.org/photos/215755833/medium.jpg
Columbian Ground Squirrel,https://static.inaturalist.org/photos/215987292/medium.jpg
Brown Bear,https://inaturalist-open-data.s3.amazonaws.com/photos/216098694/medium.jpg
Columbian Ground Squirrel,https://static.inaturalist.org/photos/216161370/medium.jpg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/216268169/medium.jpg
Columbian Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/216318665/medium.jpg
Western Toad,https://inaturalist-open-data.s3.amazonaws.com/photos/216345257/medium.jpg
,https://inaturalist-open-data.s3.amazonaws.com/photos/216345593/medium.jpg
Spruce Grouse,https://inaturalist-open-data.s3.amazonaws.com/photos/216346054/medium.jpg
Moose,https://inaturalist-open-data.s3.amazonaws.com/photos/217664600/medium.jpeg
Columbian Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/216417889/medium.jpg
White-crowned Sparrow,https://inaturalist-open-data.s3.amazonaws.com/photos/216419725/medium.jpg
Золотистый суслик,https://inaturalist-open-data.s3.amazonaws.com/photos/216420158/medium.jpg
Columbian Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/216480665/medium.jpg
Grizzly Bear,https://inaturalist-open-data.s3.amazonaws.com/photos/216482316/medium.jpg
American Robin,https://inaturalist-open-data.s3.amazonaws.com/photos/216579632/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/216582613/medium.jpeg
Golden-mantled Ground Squirrel,https://static.inaturalist.org/photos/217021898/medium.jpg
Dusky Grouse,https://static.inaturalist.org/photos/216903690/medium.jpg
Black-billed Magpie,https://static.inaturalist.org/photos/216985778/medium.jpg
Columbian Ground Squirrel,https://static.inaturalist.org/photos/216989283/medium.jpg
Columbian Ground Squirrel,https://static.inaturalist.org/photos/217004050/medium.jpg
Clark's Nutcracker,https://static.inaturalist.org/photos/217004245/medium.jpg
Golden-mantled Ground Squirrel,https://static.inaturalist.org/photos/217004487/medium.jpg
Hoary Marmot,https://inaturalist-open-data.s3.amazonaws.com/photos/217112678/medium.jpg
Columbian Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/219850417/medium.jpg
Golden-mantled Ground Squirrel,https://static.inaturalist.org/photos/217127670/medium.jpg
Золотистый суслик,https://static.inaturalist.org/photos/217233574/medium.jpg
Columbian Ground Squirrel,https://static.inaturalist.org/photos/217489689/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/217282192/medium.jpg
Hoary Marmot,https://static.inaturalist.org/photos/217409417/medium.jpeg
Canada Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/217600629/medium.jpg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/217658828/medium.jpg
بلقشة شائعة,https://inaturalist-open-data.s3.amazonaws.com/photos/217676507/medium.jpg
Common Merganser,https://inaturalist-open-data.s3.amazonaws.com/photos/217704830/medium.jpg
White-tailed Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/217712157/medium.jpg
